pin,address,billing_city,current_delq,prior_years,state_description,neighborhood,council_district,ward,tact,public_works_division,pli_division,police_zone,fire_zone,longitude,latitude
0013E00085000000,1705 MARCUS WAY,"CLEVELAND, OH",47.89,0,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-22,-79.98185568,40.41973876
0013E00132000000,2361 S 18TH ST,"PITTSBURGH, PA",1827.87,0,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-22,-79.98198492,40.42103906
0013E00147000000,2101 S 18TH ST,"PITTSBURGH, PA",101.32,0,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-22,-79.98040834,40.42087814
0013E00151000000,2107 S 18TH ST,"PITTSBURGH, PA",800.54,6,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-22,-79.98055734,40.42084281
0013F00010000000,0 ECCLES ST,"PITTSBURGH, PA",179.16,12,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97759044,40.41886362
0013F00012000000,2025 ECCLES ST,"PITTSBURGH, PA",237.9,8,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97748157,40.41885128
0013F00159000000,0 SALISBURY ST,"WEST PALM BEAC, FL",137.23,15,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97651555,40.41955376
0013F00179000000,2126 SALISBURY ST,"PITTSBURGH, PA",184.53,2,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97605795,40.41906406
0013F00195000000,1419 MARENGO ST,"EL TORO, CA",1318.61,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97691099,40.41879625
0013G00011000000,1310 STERLING ST,"PITTSBURGH, PA",1646.78,6,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97442611,40.41961389
0013G00012000000,1308 STERLING ST,"PITTSBURGH, PA",1019.07,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97441143,40.41971472
0013G00043000000,2313 WELLINGTON ST,"PITTSBURGH, PA",1400.56,1,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97324918,40.4209538
0013G00044000000,2315 WELLINGTON ST,"LAS VEGAS, NV",4097.9,1,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97315753,40.42094997
0013G00050000000,944 ELEANOR ST,"PITTSBURGH, PA",1238.56,1,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97256321,40.42077528
0013G00066000000,941 ELEANOR ST,"PITTSBURGH, PA",1448.56,20,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97234882,40.42100734
0013G00078000001,2426 BURHAM ST,"PITTSBURGH, PA",1177.55,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.9714777,40.42080279
0013G00080000000,2426 BURHAM ST,"PITTSBURGH, PA",320.23,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97134246,40.42079696
0013G00081000000,2426 BURHAM ST,"PITTSBURGH, PA",316.42,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97126762,40.42074714
0013G00084000000,2510 BURHAM ST,"COPPELL, TX",908.25,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97100598,40.42072147
0013G00087000000,2514 WELLINGTON ST,"PITTSBURGH, PA",810.06,4,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97087722,40.4205337
0013G00108000000,2604 BURHAM ST,"PITTSBURGH, PA",826.87,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97036012,40.42068427
0013G00114000000,0 CLOVER ST,"PITTSBURGH, PA",285.9,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97054923,40.42040852
0013G00120000000,2507 COBDEN ST,"PITTSBURGH, PA",1211.88,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.9704895,40.42013314
0013G00143000000,2401 COBDEN ST,"PITTSBURGH, PA",2502.59,2,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97225551,40.42040155
0013G00170000000,2310 WELLINGTON ST,"PITTSBURGH, PA",1128.01,3,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97356941,40.42056155
0013G00173000000,0 COBDEN ST,"PITTSBURGH, PA",240.16,7,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97392243,40.42012035
0013G00179000000,0 COBDEN ST,"EXPORT, PA",78.16,2,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97352919,40.4201694
0013G00181000000,2306 COBDEN ST,"EXPORT, PA",3327.52,2,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97344965,40.42015434
0013G00196000000,2320 COBDEN ST,"MURRYSVILLE, PA",3388.88,4,Commercial,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97264912,40.41997527
0013G00226000000,2508 COBDEN ST,"PITTSBURGH, PA",1347.56,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97052782,40.41966082
0013G00229000000,2706 COBDEN ST,"COPPELL, TX",781.48,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97032816,40.41972724
0013G00231000000,2707 BERG ST,"PITTSBURGH, PA",1349.45,4,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97043671,40.41956216
0013G00239000000,1304 CLOVER ST,"PITTSBURGH, PA",1059.38,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97114664,40.41934144
0013G00253000000,2411 PATTERSON ST,"PITTSBURGH, PA",323.66,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97209923,40.4194725
0013G00259000000,2330 BERG ST,"PITTSBURGH, PA",1318.96,2,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97287838,40.41967319
0013G00265000000,2335 PATTERSON ST,",",388.82,17,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97281985,40.41948457
0013G00274000000,2325 PATTERSON ST,"PITTSBURGH, PA",1096.22,1,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97318168,40.41961243
0013G00314000000,2311 SALISBURY ST,"PITTSBURGH, PA",430.41,1,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97342557,40.41903999
0013G00340000000,2420 PATTERSON ST,"PITTSBURGH, PA",535.38,2,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97181828,40.41896961
0013G00348000000,2432 PATTERSON ST,"COPPELL, TX",1263.68,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97124862,40.41890002
0013G00349000000,2434 PATTERSON ST,"PITTSBURGH, PA",895.46,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97117776,40.41889682
0013G00364000000,2708 BERG ST,"PITTSBURGH, PA",1665.84,13,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97035134,40.41919456
0013G00367000000,2614 PATTERSON ST,"PITTSBURGH, PA",1204.59,2,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97050377,40.41875414
0013G00385000000,2413 SALISBURY ST,"PITTSBURGH, PA",1183.63,12,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97211797,40.41890819
0013G00387000000,2409 SALISBURY ST,"PITTSBURGH, PA",699.15,2,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97226499,40.41892173
0013H00011000000,2713 BURHAM ST,"PITTSBURGH, PA",1412.35,3,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96941574,40.42088264
0013H00012000000,2715 BURHAM ST,"PITTSBURGH, PA",1009.82,1,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.9693174,40.42084128
0013H00022000000,0 NILES ST,"MONROEVILLE, PA",78.16,2,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96949552,40.4206039
0013H00023000000,2712 BURHAM ST,"MONROEVILLE, PA",224.93,2,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96956632,40.42070482
0013H00024000000,0 NILES ST,"MONROEVILLE, PA",99.11,2,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96962516,40.42057226
0013H00035000000,2608 NILES ST,"PITTSBURGH, PA",1816.07,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97030026,40.42044693
0013H00036000000,0 NILES ST,"PITTSBURGH, PA",95.3,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97022712,40.42037243
0013H00066000000,2721 COBDEN ST,"PITTSBURGH, PA",1810.7,3,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96978821,40.42001982
0013H00071000000,2708 COBDEN ST,"PITTSBURGH, PA",571.8,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97025125,40.41971791
0013H00071000A00,2711 BERG ST,"PITTSBURGH, PA",807.81,9,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97028463,40.41955556
0013H00072000000,2710 COBDEN ST,"PITTSBURGH, PA",571.82,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.9701919,40.41963295
0013H00075000000,2715 BERG ST,"PITTSBURGH, PA",1221.76,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97006965,40.41953251
0013H00097000000,0 PATTERSON ST,",",20.98,20,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96929021,40.41901674
0013H00098000000,0 BERG ST,"PITTSBURGH, PA",20.98,20,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96935748,40.41903079
0013H00111000000,0 BERG ST,"PITTSBURGH, PA",160.1,1,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97028403,40.41917521
0013H00116000000,0 PATTERSON ST,",",80.05,20,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.9699452,40.41902572
0013H00131000000,2802 BERG ST,"PITTSBURGH, PA",604.22,20,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96888927,40.41897021
0013H00146000000,2835 PATTERSON ST,"PITTSBURGH, PA",1061.29,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96778039,40.41878319
0013H00153000000,2852 BERG ST,"PITTSBURGH, PA",477.9,6,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.9668919,40.41877188
0013H00219000000,2829 COBDEN ST,"PITTSBURGH, PA",1360.52,1,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96793059,40.41973433
0013H00221000000,2833 COBDEN ST,"PITTSBURGH, PA",1172.2,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96780486,40.41968995
0013H00233000000,0 NORTHVIEW ST,"LITTLE ROCK, AR",104.84,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96650968,40.41962584
0013H00239000000,0 FLYNN ST,"PITTSBURGH, PA",95.3,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96681747,40.41976149
0013H00241000000,3001 COBDEN ST,"PITTSBURGH, PA",2424.45,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.9669623,40.41956337
0013H00272000000,2732 STROMBERG ST,"PITTSBURGH, PA",1833.21,3,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.9687572,40.42093466
0013H00299000000,2914 STROMBERG ST,"PITTSBURGH, PA",268.75,1,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96733123,40.42039396
0013H00309000000,2936 STROMBERG ST,"SOUTH PORTLAND, ME",530.21,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96659435,40.42007789
0013H00319000000,2944 NORTHVIEW ST,"PITTSBURGH, PA",1631.2,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96624261,40.42040194
0013H00320000000,0 STROMBERG ST,",",150.58,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.96637815,40.42047155
0013J00037000000,0 ARLINGTON AVE,"LAKE HAVASU CI, AZ",575.61,9,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-22,-79.98079198,40.41803863
0013J00042000A00,1839 ARLINGTON AVE,"PITTSBURGH, PA",577.17,12,Residential,South Side Slopes,3,17,42003170600,3,17,3,4-22,-79.98130412,40.41802872
0013J00070000000,0 FREDERICK ST,"PITTSBURGH, PA",189.63,12,Residential,Mount Oliver Borough,,0,42003481000,0,0,,Mt Oliver,-79.98238672,40.41677169
0013J00074000000,114 FREDERICK ST,"PITTSBURGH, PA",296.23,4,Residential,Mount Oliver Borough,,0,42003481000,0,0,,Mt Oliver,-79.98240946,40.41703577
0013J00078000000,108 FREDERICK ST,"PITTSBURGH, PA",91.91,0,Residential,Mount Oliver Borough,,0,42003481000,0,0,,Mt Oliver,-79.98242053,40.41723862
0013J00110000000,1920 ARLINGTON AVE,"PITTSBURGH, PA",47,0,Residential,Arlington,3,16,42003561600,3,16,3,4-22,-79.97981117,40.4175922
0013J00112000000,1924 ARLINGTON AVE,"PITTSBURGH, PA",423.13,5,Commercial,Arlington,3,16,42003561600,3,16,3,4-8,-79.97962948,40.41748385
0013J00114000000,1930 ARLINGTON AVE,"PITTSBURGH, PA",567.99,0,Residential,Arlington,3,16,42003561600,3,16,3,4-22,-79.97945782,40.41763606
0013J00118000000,1936 ARLINGTON AVE,"PITTSBURGH, PA",394.55,4,Residential,Arlington,3,16,42003561600,3,16,3,4-22,-79.97918383,40.41767168
0013J00133000000,1827 WAITE ST,"PITTSBURGH, PA",558.47,14,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97930906,40.41735444
0013J00134000000,1825 WAITE ST,"PITTSBURGH, PA",57.27,6,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97944979,40.41734397
0013J00138000000,1817 WAITE ST,"PITTSBURGH, PA",508.91,14,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97980354,40.41731958
0013J00150000000,110 RAHE ST,"PITTSBURGH, PA",95.15,20,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.98007256,40.41674719
0013J00167000000,113 RAHE ST,"PITTSBURGH, PA",445.78,0,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97969361,40.41677814
0013J00172000100,129 WEBER WAY,"PITTSBURGH, PA",70.49,0,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97931031,40.41630843
0013J00175000000,0 WEBER WAY,"PITTSBURGH, PA",190.6,19,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97931916,40.41651403
0013J00177000000,0 WEBER WAY,"PITTSBURGH, PA",15.25,18,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97932266,40.41661601
0013J00186000000,0 WAITE ST,"PITTSBURGH, PA",15.25,20,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97919973,40.41699071
0013K00062000000,2109 ARLINGTON AVE,"PITTSBURGH, PA",251.23,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97682904,40.41798088
0013K00078000000,2001 ARLINGTON AVE,"PITTSBURGH, PA",584.52,0,Commercial,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97840185,40.41814431
0013K00085000000,2010 ARLINGTON AVE,"PITTSBURGH, PA",354.54,1,Residential,Arlington,3,16,42003561600,3,16,3,4-22,-79.97798617,40.41765988
0013K00089000000,2016 ARLINGTON AVE,"PITTSBURGH, PA",189.98,0,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97781519,40.41762189
0013K00090000000,2019 NORTE WAY,"PITTSBURGH, PA",998.74,0,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97772721,40.41761614
0013K00094000000,2025 NORTE WAY,"PITTSBURGH, PA",371.68,1,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97747445,40.41750449
0013K00099000000,2102 ARLINGTON AVE,"VALENCIA, PA",533.68,1,Residential,Arlington,3,16,42003160800,3,16,3,4-8,-79.9771945,40.4175635
0013K00114000000,2122 ARLINGTON AVE,"CRANBERRY TWP, PA",421.24,1,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97638382,40.41707237
0013K00117000000,2116 NORTE WAY,"PITTSBURGH, PA",224.93,14,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97665055,40.4170967
0013K00135000000,2025 SPRING ST,"PITTSBURGH, PA",365.61,13,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97759574,40.41728388
0013K00141000000,2018 SPRING ST,"PITTSBURGH, PA",722.38,0,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97807774,40.41729572
0013K00144000000,2012 SPRING ST,"PITTSBURGH, PA",367.87,0,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97829067,40.41737431
0013K00187000000,2102 ABEL ST,"NEW BRIGHTON, PA",121.59,3,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97758276,40.41630807
0013K00192000000,2108 ABEL ST,"CHAMPION, PA",512.73,4,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97725425,40.41635479
0013K00196000000,2126 SPRING ST,"PITTSBURGH, PA",499.39,0,Industrial,Arlington,3,16,42003561600,3,16,3,4-8,-79.97634911,40.41631662
0013K00202000000,2100 SPRING ST,"PITTSBURGH, PA",1618.2,0,Commercial,Arlington,3,16,42003561600,3,16,3,4-8,-79.97764747,40.41686106
0013K00207000000,2106 SPRING ST,"PITTSBURGH, PA",449.82,14,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97738388,40.41670455
0013K00220000000,2115 SPRING ST,"PITTSBURGH, PA",150.22,5,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97684688,40.41669842
0013K00225000000,2122 ELSIE ST,"PITTSBURGH, PA",491.77,18,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97657228,40.41664633
0013K00232000000,2206 ELSIE ST,"PITTSBURGH, PA",398.37,1,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.9757935,40.41669903
0013K00233000000,0 ELSIE ST,"PITTSBURGH, PA",152.48,1,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.9759725,40.41659478
0013K00237000000,0 ELSIE ST,"PITTSBURGH, PA",34.31,1,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97555269,40.41667831
0013K00244000000,2219 SPRING ST,"PITTSBURGH, PA",842.45,1,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97518442,40.41652506
0013K00270000000,0 ELSIE ST,"HOMESTEAD, PA",125.8,13,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97538326,40.4168315
0013K00292000000,0 ARLINGTON AVE,"PITTSBURGH, PA",192.52,20,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97539702,40.41737549
0013K00300000000,2219 ARLINGTON AVE,"PITTSBURGH, PA",499.37,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97507362,40.41737554
0013K00308000000,2231 ARLINGTON AVE,"PITTSBURGH, PA",909.18,15,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97471523,40.41737508
0013L00002000000,2301 ECCLES ST,"PITTSBURGH, PA",2151.89,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97421558,40.41837576
0013L00007000000,2313 ECCLES ST,"PITTSBURGH, PA",454.26,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97377543,40.41838017
0013L00014000000,2308 ECCLES ST,"PITTSBURGH, PA",1185.53,3,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97402108,40.41802164
0013L00021000000,1612 CONWAY ST,"PITTSBURGH, PA",609.56,1,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.9738663,40.41777989
0013L00023000000,1611 STERLING ST,"PITTSBURGH, PA",554.65,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97418636,40.41784479
0013L00027000000,0 ARLINGTON AVE,"BEAVER, PA",80.05,17,Commercial,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97437964,40.41748297
0013L00027000A00,0 STERLING ST,",",3.81,18,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97431343,40.41764827
0013L00030000000,2307 ARLINGTON AVE,"PITTSBURGH, PA",558.47,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.9741584,40.41749799
0013L00038000000,0 ARLINGTON AVE,"PITTSBURGH, PA",365.95,4,Commercial,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97335236,40.41758962
0013L00039000A00,2327 ARLINGTON AVE,"PITTSBURGH, PA",346.91,18,Commercial,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97330078,40.41749002
0013L00046000000,2332 ECCLES ST,"PITTSBURGH, PA",2382.5,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.9729172,40.417905
0013L00047000000,2330 ECCLES ST,"PITTSBURGH, PA",448.53,4,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97299158,40.41790905
0013L00049000000,0 ECCLES ST,"PITTSBURGH, PA",15.25,20,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97313084,40.41792156
0013L00054000000,2331 ECCLES ST,"PITTSBURGH, PA",400.26,20,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97285229,40.41828076
0013L00055000000,2331 ECCLES ST,"PITTSBURGH, PA",958.37,9,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97292149,40.41828995
0013L00099000000,2414 ECCLES ST,"PITTSBURGH, PA",50.84,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97216821,40.41786268
0013L00103000000,2421 ARLINGTON AVE,"PITTSBURGH, PA",613.75,1,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97205168,40.41768196
0013L00105000000,2418 ECCLES ST,"PITTSBURGH, PA",287.81,20,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97199812,40.4178729
0013L00108000000,2425 ARLINGTON AVE,"PITTSBURGH, PA",164.55,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97187143,40.41775715
0013L00121000000,2429 ECCLES ST,",",1397.11,11,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97133086,40.41822928
0013L00122000000,0 ECCLES ST,"DUQUESNE, PA",93.4,7,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97144634,40.41822703
0013L00125000000,0 ECCLES ST,"PITTSBURGH, PA",17.16,20,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97168767,40.41822356
0013L00132000000,0 SALISBURY ST,"PITTSBURGH, PA",19.06,20,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97216674,40.4185558
0013L00134000000,2414 SALISBURY ST,"PITTSBURGH, PA",840.19,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97199798,40.41854928
0013L00136000000,2418 SALISBURY ST,"PITTSBURGH, PA",470.24,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97184521,40.41853967
0013L00141000000,2428 SALISBURY ST,"PITTSBURGH, PA",1389.13,1,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97142433,40.41851975
0013L00148000000,2616 SALISBURY ST,"PITTSBURGH, PA",990.59,0,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97051433,40.41831889
0013L00165000000,0 ARLINGTON AVE,",",93.4,20,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97073599,40.41789566
0013L00166000000,0 ARLINGTON AVE,"PITTSBURGH, PA",194.41,18,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.97059298,40.41790505
0013L00171000000,0 ECCLES ST,"CURLEW, IA",15.25,19,Residential,South Side Slopes,3,16,42003160800,3,16,3,4-22,-79.9703304,40.41795548
0013L00188000000,124 FITLER ST,"PITTSBURGH, PA",712.87,1,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97076312,40.4168873
0013L00193000000,2512 CHARCOT ST,"PITTSBURGH, PA",98.81,0,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97090653,40.41647068
0013L00194000000,137 CLOVER ST,"PITTSBURGH, PA",268.4,3,Residential,Arlington,3,16,42003561600,3,16,3,4-8,-79.97127272,40.4163853
